repo,metric,date,value,source
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-12,339,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-13,340,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-15,342,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-17,344,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-19,345,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-25,346,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-27,347,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-04-30,348,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-05-02,351,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-05-07,352,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-05-10,353,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-05-11,354,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-05-25,355,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-01,356,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-06,357,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-13,359,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-16,360,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-18,361,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-19,363,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-21,364,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-23,365,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-06-24,366,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-07-13,367,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-07-15,368,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-07-18,369,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-08-03,370,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-08-12,371,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-08-24,372,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-08-28,373,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-09-04,375,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-09-09,376,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-09-27,377,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-09-30,378,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-02,379,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-06,380,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-15,381,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-17,382,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-18,384,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-19,385,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-24,386,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-28,387,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-10-29,388,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-11-01,389,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-11-03,390,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-11-08,391,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-11-13,392,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-11-15,393,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-11-22,394,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-12-04,395,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-12-10,396,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-12-30,397,github
https://github.com/kdeldycke/meta-package-manager,stars,2023-12-31,398,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-01-02,399,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-01-16,401,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-01-17,402,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-01-18,403,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-01-29,404,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-02-01,405,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-02-04,406,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-02-28,407,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-01,408,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-05,409,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-11,410,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-13,411,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-18,412,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-21,413,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-03-31,414,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-04-03,415,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-04-18,416,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-04-20,417,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-04-21,419,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-04-22,420,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-04-26,421,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-05-09,422,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-05-15,424,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-05-17,425,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-05-20,426,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-06-20,427,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-06-21,428,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-06-26,429,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-06-28,430,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-07-01,431,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-07-04,432,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-07-05,433,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-07-09,434,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-07-26,435,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-08-03,436,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-08-04,437,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-08-05,438,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-08-15,439,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-08-28,440,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-09-18,441,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-09-23,442,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-09-24,443,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-09-28,444,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-02,445,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-03,446,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-09,447,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-22,449,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-27,452,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-29,453,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-10-30,454,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-11-12,455,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-11-13,457,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-11-16,458,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-11-23,459,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-11-25,460,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-11-30,461,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-12-03,462,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-12-17,463,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-12-28,467,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-12-29,469,github
https://github.com/kdeldycke/meta-package-manager,stars,2024-12-30,471,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-01-01,472,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-01-06,473,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-01-11,474,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-01-17,475,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-02-02,476,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-02-04,477,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-02-08,478,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-02-17,479,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-02-23,480,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-03-07,481,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-03-09,482,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-03-14,483,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-03-21,484,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-03-23,485,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-03-27,486,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-04-02,487,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-04-08,488,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-04-25,489,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-05-02,490,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-05-09,491,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-05-25,493,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-05-27,494,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-05-28,495,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-05-31,496,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-03,497,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-04,498,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-06,499,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-11,500,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-16,501,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-18,502,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-19,503,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-20,504,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-25,505,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-06-27,506,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-03,508,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-05,509,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-06,510,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-12,511,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-17,512,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-23,513,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-26,514,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-30,515,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-07-31,516,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-08-10,517,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-08-15,518,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-01,519,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-06,520,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-14,521,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-22,522,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-25,523,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-27,525,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-09-30,526,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-10-11,527,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-10-20,528,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-10-22,529,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-10-26,530,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-07,531,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-10,532,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-11,533,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-12,534,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-13,535,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-22,536,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-23,537,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-11-26,539,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-08,540,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-11,541,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-13,542,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-19,543,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-21,544,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-25,545,github
https://github.com/kdeldycke/meta-package-manager,stars,2025-12-27,548,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-01-22,549,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-01-27,550,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-02-06,551,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-02-14,552,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-02-23,553,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-02-28,554,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-04,555,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-05,556,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-13,557,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-19,558,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-20,560,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-21,561,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-27,563,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-28,564,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-03-29,565,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-01,566,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-03,567,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-13,568,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-15,569,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-17,571,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-20,572,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-22,574,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-23,576,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-25,580,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-04-26,581,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-02,583,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-04,585,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-05,586,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-11,588,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-23,589,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-26,590,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-05-27,591,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-06-03,592,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-06-05,593,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-06-06,594,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-06-16,595,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-06-22,596,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-06-23,597,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-01,598,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-02,600,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-09,601,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-12,602,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-15,603,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-16,604,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-17,605,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-18,607,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-19,608,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-07-30,609,github
https://github.com/kdeldycke/meta-package-manager,stars,2026-08-13,609,sample
https://github.com/kdeldycke/meta-package-manager,stars,2026-08-17,609,sample
https://github.com/kdeldycke/meta-package-manager,stars,2026-08-18,609,sample
https://github.com/kubernetes-sigs/krew,commit,2026-08-13,2026-05-21,sample
https://github.com/kubernetes-sigs/krew,release,2026-08-13,2026-02-26,sample
https://github.com/kubernetes-sigs/krew,release_source,2026-08-13,release,sample
https://github.com/kubernetes-sigs/krew,stars,2018-07-12,0,created
https://github.com/kubernetes-sigs/krew,stars,2026-08-13,7032,sample
https://github.com/kubernetes-sigs/krew,stars,2026-08-17,7031,sample
https://github.com/kubernetes-sigs/krew,stars,2026-08-18,7031,sample
https://github.com/leanprover/elan,commit,2026-08-17,2026-07-16,sample
https://github.com/leanprover/elan,release,2026-08-17,2026-06-08,sample
https://github.com/leanprover/elan,release_source,2026-08-17,release,sample
https://github.com/leanprover/elan,stars,2018-04-04,0,created
https://github.com/leanprover/elan,stars,2026-08-17,598,sample
https://github.com/leanprover/elan,stars,2026-08-18,598,sample
https://github.com/luarocks/luarocks,commit,2026-08-17,2026-08-16,sample
https://github.com/luarocks/luarocks,release,2026-08-17,2026-01-28,sample
https://github.com/luarocks/luarocks,release_source,2026-08-17,release,sample
https://github.com/luarocks/luarocks,stars,2010-03-20,0,created
https://github.com/luarocks/luarocks,stars,2026-08-17,3717,sample
https://github.com/luarocks/luarocks,stars,2026-08-18,3717,sample
https://github.com/lucasgelfond/zerobrew,commit,2026-08-13,2026-07-24,sample
https://github.com/lucasgelfond/zerobrew,release,2026-08-13,2026-06-12,sample
https://github.com/lucasgelfond/zerobrew,release_source,2026-08-13,release,sample
https://github.com/lucasgelfond/zerobrew,stars,2026-01-19,0,created
https://github.com/lucasgelfond/zerobrew,stars,2026-08-13,7516,sample
https://github.com/lucasgelfond/zerobrew,stars,2026-08-17,7516,sample
https://github.com/lucasgelfond/zerobrew,stars,2026-08-18,7515,sample
https://github.com/macports/macports-base,commit,2026-08-13,2026-08-12,sample
https://github.com/macports/macports-base,release,2026-08-13,2026-04-23,sample
https://github.com/macports/macports-base,release_source,2026-08-13,release,sample
https://github.com/macports/macports-base,stars,2016-10-09,0,created
https://github.com/macports/macports-base,stars,2026-08-13,1021,sample
https://github.com/macports/macports-base,stars,2026-08-17,1022,sample
https://github.com/macports/macports-base,stars,2026-08-18,1022,sample
https://github.com/mamba-org/mamba,commit,2026-08-17,2026-08-14,sample
https://github.com/mamba-org/mamba,release,2026-08-17,2026-08-07,sample
https://github.com/mamba-org/mamba,release_source,2026-08-17,release,sample
https://github.com/mamba-org/mamba,stars,2019-03-05,0,created
https://github.com/mamba-org/mamba,stars,2026-08-17,8078,sample
https://github.com/mamba-org/mamba,stars,2026-08-18,8079,sample
https://github.com/manjaro/pamac-cli,commit,2026-08-13,2025-12-01,sample
https://github.com/manjaro/pamac-cli,release,2026-08-13,2025-12-01,sample
https://github.com/manjaro/pamac-cli,release_source,2026-08-13,release,sample
https://github.com/manjaro/pamac-cli,stars,2024-09-18,0,created
https://github.com/manjaro/pamac-cli,stars,2026-08-13,10,sample
https://github.com/manjaro/pamac-cli,stars,2026-08-18,10,sample
https://github.com/marcosnils/bin,commit,2026-08-13,2026-08-02,sample
https://github.com/marcosnils/bin,release,2026-08-13,2026-08-02,sample
https://github.com/marcosnils/bin,release_source,2026-08-13,release,sample
https://github.com/marcosnils/bin,stars,2020-05-24,0,created
https://github.com/marcosnils/bin,stars,2026-08-13,1262,sample
https://github.com/marcosnils/bin,stars,2026-08-17,1263,sample
https://github.com/marcosnils/bin,stars,2026-08-18,1263,sample
https://github.com/marwanhawari/stew,commit,2026-08-13,2025-05-06,sample
https://github.com/marwanhawari/stew,release,2026-08-13,2025-04-25,sample
https://github.com/marwanhawari/stew,release_source,2026-08-13,release,sample
https://github.com/marwanhawari/stew,stars,2022-01-30,0,created
https://github.com/marwanhawari/stew,stars,2026-08-13,353,sample
https://github.com/marwanhawari/stew,stars,2026-08-17,353,sample
https://github.com/marwanhawari/stew,stars,2026-08-18,353,sample
https://github.com/mas-cli/mas,commit,2026-08-13,2026-08-08,sample
https://github.com/mas-cli/mas,release,2026-08-13,2026-05-04,sample
https://github.com/mas-cli/mas,release_source,2026-08-13,release,sample
https://github.com/mas-cli/mas,stars,2015-08-02,0,created
https://github.com/mas-cli/mas,stars,2026-08-13,12295,sample
https://github.com/mas-cli/mas,stars,2026-08-17,12303,sample
https://github.com/mas-cli/mas,stars,2026-08-18,12303,sample
https://github.com/mason-org/mason.nvim,commit,2026-08-18,2026-06-11,sample
https://github.com/mason-org/mason.nvim,release,2026-08-18,2026-06-11,sample
https://github.com/mason-org/mason.nvim,release_source,2026-08-18,release,sample
https://github.com/mason-org/mason.nvim,stars,2022-07-06,0,created
https://github.com/mason-org/mason.nvim,stars,2026-08-18,10439,sample
https://github.com/mattmc3/antidote,commit,2026-08-13,2026-08-12,sample
https://github.com/mattmc3/antidote,release,2026-08-13,2026-08-07,sample
https://github.com/mattmc3/antidote,release_source,2026-08-13,release,sample
https://github.com/mattmc3/antidote,stars,2020-12-27,0,created
https://github.com/mattmc3/antidote,stars,2026-08-13,1752,sample
https://github.com/mattmc3/antidote,stars,2026-08-17,1756,sample
https://github.com/mattmc3/antidote,stars,2026-08-18,1756,sample
https://github.com/micro-editor/micro,commit,2026-08-17,2026-08-09,sample
https://github.com/micro-editor/micro,release,2026-08-17,2026-08-09,sample
https://github.com/micro-editor/micro,release_source,2026-08-17,tag,sample
https://github.com/micro-editor/micro,stars,2016-03-11,0,created
https://github.com/micro-editor/micro,stars,2026-08-17,29359,sample
https://github.com/micro-editor/micro,stars,2026-08-18,29365,sample
https://github.com/microsoft/vcpkg,commit,2026-08-18,2026-08-18,sample
https://github.com/microsoft/vcpkg,release,2026-08-17,2026-07-31,sample
https://github.com/microsoft/vcpkg,release_source,2026-08-17,release,sample
https://github.com/microsoft/vcpkg,stars,2016-09-15,0,created
https://github.com/microsoft/vcpkg,stars,2026-08-17,27370,sample
https://github.com/microsoft/vcpkg,stars,2026-08-18,27370,sample
https://github.com/microsoft/vscode,commit,2026-08-18,2026-08-18,sample
https://github.com/microsoft/vscode,release,2026-08-13,2026-08-12,sample
https://github.com/microsoft/vscode,release_source,2026-08-13,release,sample
https://github.com/microsoft/vscode,stars,2015-09-03,0,created
https://github.com/microsoft/vscode,stars,2026-08-13,188660,sample
https://github.com/microsoft/vscode,stars,2026-08-17,188810,sample
https://github.com/microsoft/vscode,stars,2026-08-18,188871,sample
https://github.com/microsoft/winget-cli,commit,2026-08-17,2026-08-14,sample
https://github.com/microsoft/winget-cli,release,2026-08-17,2026-07-30,sample
https://github.com/microsoft/winget-cli,release_source,2026-08-13,tag,sample
https://github.com/microsoft/winget-cli,stars,2019-07-16,0,created
https://github.com/microsoft/winget-cli,stars,2026-08-13,26308,sample
https://github.com/microsoft/winget-cli,stars,2026-08-17,26311,sample
https://github.com/microsoft/winget-cli,stars,2026-08-18,26314,sample
https://github.com/neovim/neovim,commit,2026-08-18,2026-08-18,sample
https://github.com/neovim/neovim,release,2026-08-18,2026-08-18,sample
https://github.com/neovim/neovim,release_source,2026-08-13,tag,sample
https://github.com/neovim/neovim,stars,2014-01-31,0,created
https://github.com/neovim/neovim,stars,2026-08-13,101781,sample
https://github.com/neovim/neovim,stars,2026-08-17,101807,sample
https://github.com/neovim/neovim,stars,2026-08-18,101826,sample
https://github.com/nim-lang/nimble,commit,2026-08-17,2026-08-17,sample
https://github.com/nim-lang/nimble,release,2026-08-17,2026-07-15,sample
https://github.com/nim-lang/nimble,release_source,2026-08-17,release,sample
https://github.com/nim-lang/nimble,stars,2011-01-27,0,created
https://github.com/nim-lang/nimble,stars,2026-08-17,1398,sample
https://github.com/nim-lang/nimble,stars,2026-08-18,1398,sample
https://github.com/npm/cli,commit,2026-08-13,2026-08-12,sample
https://github.com/npm/cli,release,2026-08-13,2026-07-29,sample
https://github.com/npm/cli,release_source,2026-08-13,release,sample
https://github.com/npm/cli,stars,2018-07-05,0,created
https://github.com/npm/cli,stars,2026-08-13,10030,sample
https://github.com/npm/cli,stars,2026-08-17,10041,sample
https://github.com/npm/cli,stars,2026-08-18,10042,sample
https://github.com/ocaml/opam,commit,2026-08-13,2026-08-12,sample
https://github.com/ocaml/opam,release,2026-08-13,2026-07-17,sample
https://github.com/ocaml/opam,release_source,2026-08-13,tag,sample
https://github.com/ocaml/opam,stars,2012-02-17,0,created
https://github.com/ocaml/opam,stars,2026-08-13,1374,sample
https://github.com/ocaml/opam,stars,2026-08-17,1374,sample
https://github.com/ocaml/opam,stars,2026-08-18,1374,sample
https://github.com/oh-my-fish/oh-my-fish,commit,2026-08-13,2026-05-19,sample
https://github.com/oh-my-fish/oh-my-fish,release,2026-08-13,2026-04-07,sample
https://github.com/oh-my-fish/oh-my-fish,release_source,2026-08-13,release,sample
https://github.com/oh-my-fish/oh-my-fish,stars,2015-09-03,0,created
https://github.com/oh-my-fish/oh-my-fish,stars,2026-08-13,11374,sample
https://github.com/oh-my-fish/oh-my-fish,stars,2026-08-17,11374,sample
https://github.com/oh-my-fish/oh-my-fish,stars,2026-08-18,11374,sample
https://github.com/ollama/ollama,commit,2026-08-17,2026-08-15,sample
https://github.com/ollama/ollama,release,2026-08-17,2026-08-15,sample
https://github.com/ollama/ollama,release_source,2026-08-17,release,sample
https://github.com/ollama/ollama,stars,2023-06-26,0,created
https://github.com/ollama/ollama,stars,2026-08-17,178781,sample
https://github.com/ollama/ollama,stars,2026-08-18,178834,sample
https://github.com/openSUSE/zypper,commit,2026-08-17,2026-08-14,sample
https://github.com/openSUSE/zypper,release,2026-08-17,2026-08-14,sample
https://github.com/openSUSE/zypper,release_source,2026-08-13,tag,sample
https://github.com/openSUSE/zypper,stars,2011-07-29,0,created
https://github.com/openSUSE/zypper,stars,2026-08-13,488,sample
https://github.com/openSUSE/zypper,stars,2026-08-17,490,sample
https://github.com/openSUSE/zypper,stars,2026-08-18,490,sample
https://github.com/openbsd/src,commit,2026-08-18,2026-08-18,sample
https://github.com/openbsd/src,stars,2016-08-30,0,created
https://github.com/openbsd/src,stars,2026-08-13,3856,sample
https://github.com/openbsd/src,stars,2026-08-17,3858,sample
https://github.com/openbsd/src,stars,2026-08-18,3858,sample
https://github.com/oven-sh/bun,commit,2026-08-18,2026-08-18,sample
https://github.com/oven-sh/bun,release,2026-08-17,2026-07-18,sample
https://github.com/oven-sh/bun,release_source,2026-08-17,tag,sample
https://github.com/oven-sh/bun,stars,2021-04-14,0,created
https://github.com/oven-sh/bun,stars,2026-08-17,95438,sample
https://github.com/oven-sh/bun,stars,2026-08-18,95439,sample
https://github.com/pacstall/pacstall,commit,2026-08-13,2026-08-08,sample
https://github.com/pacstall/pacstall,release,2026-08-13,2026-07-29,sample
https://github.com/pacstall/pacstall,release_source,2026-08-13,release,sample
https://github.com/pacstall/pacstall,stars,2021-05-24,0,created
https://github.com/pacstall/pacstall,stars,2026-08-13,1647,sample
https://github.com/pacstall/pacstall,stars,2026-08-18,1647,sample
https://github.com/pkgforge/soar,commit,2026-08-17,2026-08-17,sample
https://github.com/pkgforge/soar,release,2026-08-18,2026-08-17,sample
https://github.com/pkgforge/soar,release_source,2026-08-18,tag,sample
https://github.com/pkgforge/soar,stars,2024-10-03,0,created
https://github.com/pkgforge/soar,stars,2026-08-13,842,sample
https://github.com/pkgforge/soar,stars,2026-08-17,848,sample
https://github.com/pkgforge/soar,stars,2026-08-18,848,sample
https://github.com/pnpm/pnpm,commit,2026-08-17,2026-08-17,sample
